timestamp_unix,timestamp_utc,lat,lon,alt_ft,groundspeed_kt,type,isolated
1780224374,2026-05-31T10:46:14+00:00,45.922092,12.313148,26950,180,,False
1780224377,2026-05-31T10:46:17+00:00,45.922688,12.310756,26950,178,,False
1780224379,2026-05-31T10:46:19+00:00,45.923275,12.308091,26975,178,,False
1780224381,2026-05-31T10:46:21+00:00,45.923916,12.305418,26950,178,,False
1780224383,2026-05-31T10:46:23+00:00,45.924397,12.303502,26950,180,,False
1780224386,2026-05-31T10:46:26+00:00,45.925034,12.301085,26925,180,,False
1780224388,2026-05-31T10:46:28+00:00,45.925568,12.298732,26925,180,,False
1780224390,2026-05-31T10:46:30+00:00,45.926128,12.296436,26950,180,,False
1780224392,2026-05-31T10:46:32+00:00,45.926678,12.294282,26950,180,,False
1780224394,2026-05-31T10:46:34+00:00,45.927345,12.291649,26950,180,,False
1780224396,2026-05-31T10:46:36+00:00,45.927914,12.289018,26950,180,,False
1780224398,2026-05-31T10:46:38+00:00,45.928566,12.286401,26925,180,,False
1780224400,2026-05-31T10:46:40+00:00,45.929119,12.284061,26925,182,,False
1780224402,2026-05-31T10:46:42+00:00,45.929573,12.281829,26925,182,,False
1780224404,2026-05-31T10:46:44+00:00,45.93005,12.279716,26925,182,,False
1780224407,2026-05-31T10:46:47+00:00,45.930618,12.27726,26925,182,,False
1780224409,2026-05-31T10:46:49+00:00,45.931118,12.274987,26925,182,,False
1780224411,2026-05-31T10:46:51+00:00,45.931618,12.272593,26925,182,,False
1780224413,2026-05-31T10:46:53+00:00,45.93214,12.270239,26925,182,,False
1780224415,2026-05-31T10:46:55+00:00,45.932796,12.267239,26925,182,,False
1780224417,2026-05-31T10:46:57+00:00,45.933212,12.265,26925,182,,False
1780224419,2026-05-31T10:46:59+00:00,45.933773,12.262283,26950,182,,False
1780224422,2026-05-31T10:47:02+00:00,45.934227,12.259948,26950,182,,False
1780224424,2026-05-31T10:47:04+00:00,45.934681,12.257588,26950,182,,False
1780224434,2026-05-31T10:47:14+00:00,45.936596,12.244895,26925,182,,False
1780224437,2026-05-31T10:47:17+00:00,45.936512,12.242166,26950,182,,False
1780224439,2026-05-31T10:47:19+00:00,45.936348,12.239716,26950,182,,False
1780224441,2026-05-31T10:47:21+00:00,45.936031,12.237066,26950,182,,False
1780224443,2026-05-31T10:47:23+00:00,45.9356,12.234603,26950,182,,False
1780224445,2026-05-31T10:47:25+00:00,45.935032,12.232501,26950,182,,False
1780224447,2026-05-31T10:47:27+00:00,45.934288,12.229754,26975,186,,False
1780224449,2026-05-31T10:47:29+00:00,45.933384,12.22743,26975,189,,False
1780224451,2026-05-31T10:47:31+00:00,45.932396,12.225297,26975,187,,False
1780224454,2026-05-31T10:47:34+00:00,45.93129,12.223418,26975,183,,False
1780224456,2026-05-31T10:47:36+00:00,45.929935,12.221358,26975,184,,False
1780224458,2026-05-31T10:47:38+00:00,45.928509,12.21962,26975,184,,False
1780224460,2026-05-31T10:47:40+00:00,45.92712,12.218159,26975,187,,False
1780224462,2026-05-31T10:47:42+00:00,45.925426,12.216265,26975,185,,False
1780224464,2026-05-31T10:47:44+00:00,45.924084,12.215104,26950,186,,False
1780224466,2026-05-31T10:47:46+00:00,45.92247,12.214113,26950,190,,False
1780224468,2026-05-31T10:47:48+00:00,45.920361,12.213142,26950,199,,False
1780224471,2026-05-31T10:47:51+00:00,45.918583,12.212465,26950,190,,False
1780224473,2026-05-31T10:47:53+00:00,45.916706,12.211987,26950,192,,False
1780224475,2026-05-31T10:47:55+00:00,45.91478,12.211637,26950,189,,False
1780224477,2026-05-31T10:47:57+00:00,45.912884,12.211606,26950,196,,False
1780224479,2026-05-31T10:47:59+00:00,45.910786,12.211771,26950,196,,False
1780224481,2026-05-31T10:48:01+00:00,45.908833,12.212168,26975,198,,False
1780224483,2026-05-31T10:48:03+00:00,45.906925,12.212817,26975,198,,False
1780224485,2026-05-31T10:48:05+00:00,45.905315,12.213418,26950,198,,False
1780224488,2026-05-31T10:48:08+00:00,45.903343,12.214422,26950,200,,False
1780224490,2026-05-31T10:48:10+00:00,45.901608,12.21557,26950,200,,False
1780224492,2026-05-31T10:48:12+00:00,45.899975,12.216833,26950,200,,False
1780224494,2026-05-31T10:48:14+00:00,45.89809,12.21847,26950,200,,False
1780224496,2026-05-31T10:48:16+00:00,45.896584,12.220305,26950,202,,False
1780224499,2026-05-31T10:48:19+00:00,45.894852,12.222449,26950,202,,False
1780224501,2026-05-31T10:48:21+00:00,45.893566,12.224522,26950,202,,False
1780224503,2026-05-31T10:48:23+00:00,45.892109,12.227014,26950,202,,False
1780224505,2026-05-31T10:48:25+00:00,45.89098,12.229361,26950,202,,False
1780224508,2026-05-31T10:48:28+00:00,45.889793,12.232161,26925,202,,False
1780224510,2026-05-31T10:48:30+00:00,45.88892,12.234648,26925,202,,False
1780224512,2026-05-31T10:48:32+00:00,45.888149,12.237669,26925,202,,False
1780224514,2026-05-31T10:48:34+00:00,45.887638,12.240001,26925,202,,False
1780224516,2026-05-31T10:48:36+00:00,45.887257,12.242709,26925,202,,False
1780224518,2026-05-31T10:48:38+00:00,45.886875,12.245997,26925,200,,False
1780224520,2026-05-31T10:48:40+00:00,45.88673,12.248211,26925,200,,False
1780224522,2026-05-31T10:48:42+00:00,45.886711,12.251171,26925,200,,False
1780224525,2026-05-31T10:48:45+00:00,45.886768,12.253921,26950,200,,False
1780224527,2026-05-31T10:48:47+00:00,45.887039,12.256973,26950,198,,False
1780224529,2026-05-31T10:48:49+00:00,45.887398,12.259752,26950,198,,False
1780224531,2026-05-31T10:48:51+00:00,45.887966,12.262135,26950,196,,False
1780224533,2026-05-31T10:48:53+00:00,45.888794,12.265188,26950,196,,False
1780224535,2026-05-31T10:48:55+00:00,45.889576,12.267292,26950,194,,False
1780224537,2026-05-31T10:48:57+00:00,45.89056,12.269868,26950,194,,False
1780224540,2026-05-31T10:49:00+00:00,45.891491,12.271852,26950,192,,False
1780224542,2026-05-31T10:49:02+00:00,45.892826,12.274121,26950,192,,False
1780224544,2026-05-31T10:49:04+00:00,45.89397,12.275981,26950,190,,False
1780224546,2026-05-31T10:49:06+00:00,45.895699,12.278675,26950,188,,False
1780224548,2026-05-31T10:49:08+00:00,45.897041,12.280077,26950,188,,False
1780224551,2026-05-31T10:49:11+00:00,45.898582,12.281861,26950,186,,False
1780224553,2026-05-31T10:49:13+00:00,45.900131,12.282756,26950,186,,False
1780224555,2026-05-31T10:49:15+00:00,45.901897,12.283564,26950,184,,False
1780224557,2026-05-31T10:49:17+00:00,45.903748,12.284503,26950,184,,False
1780224559,2026-05-31T10:49:19+00:00,45.905285,12.285053,26950,182,,False
1780224561,2026-05-31T10:49:21+00:00,45.907261,12.28528,26950,182,,False
1780224563,2026-05-31T10:49:23+00:00,45.908787,12.285542,26950,180,,False
1780224565,2026-05-31T10:49:25+00:00,45.91058,12.285747,26950,180,,False
1780224568,2026-05-31T10:49:28+00:00,45.912521,12.285489,26950,178,,False
1780224570,2026-05-31T10:49:30+00:00,45.914135,12.285466,26950,178,,False
1780224572,2026-05-31T10:49:32+00:00,45.915806,12.285275,26950,178,,False
1780224574,2026-05-31T10:49:34+00:00,45.917568,12.284979,26950,176,,False
1780224576,2026-05-31T10:49:36+00:00,45.919163,12.284797,26950,176,,False
1780224578,2026-05-31T10:49:38+00:00,45.920807,12.284546,26950,176,,False
1780224580,2026-05-31T10:49:40+00:00,45.922634,12.284149,26950,176,,False
1780224582,2026-05-31T10:49:42+00:00,45.924194,12.283796,26950,176,,False
1780224584,2026-05-31T10:49:44+00:00,45.925861,12.283295,26950,176,,False
1780224586,2026-05-31T10:49:46+00:00,45.927628,12.282733,26950,176,,False
1780224588,2026-05-31T10:49:48+00:00,45.929443,12.282174,26950,176,,False
1780224590,2026-05-31T10:49:50+00:00,45.930775,12.281652,26950,176,,False
1780224593,2026-05-31T10:49:53+00:00,45.932419,12.280929,26950,176,,False
1780224595,2026-05-31T10:49:55+00:00,45.934311,12.27998,26950,176,,False
1780224597,2026-05-31T10:49:57+00:00,45.935719,12.279331,26950,174,,False
1780224599,2026-05-31T10:49:59+00:00,45.937237,12.27846,26950,174,,False
1780224601,2026-05-31T10:50:01+00:00,45.938892,12.277511,26950,174,,False
1780224603,2026-05-31T10:50:03+00:00,45.940578,12.276343,26950,174,,False
1780224605,2026-05-31T10:50:05+00:00,45.942074,12.275415,26950,174,,False
1780224608,2026-05-31T10:50:08+00:00,45.943615,12.274308,26950,174,,False
1780224610,2026-05-31T10:50:10+00:00,45.945202,12.273105,26950,174,,False
1780224612,2026-05-31T10:50:12+00:00,45.946636,12.271978,26950,174,,False
1780224614,2026-05-31T10:50:14+00:00,45.948421,12.270511,26950,174,,False
1780224616,2026-05-31T10:50:16+00:00,45.949753,12.269188,26950,174,,False
1780224618,2026-05-31T10:50:18+00:00,45.951138,12.267879,26950,174,,False
1780224621,2026-05-31T10:50:21+00:00,45.952446,12.266581,26950,174,,False
1780224623,2026-05-31T10:50:23+00:00,45.953888,12.265129,26950,174,,False
1780224625,2026-05-31T10:50:25+00:00,45.955235,12.263654,26975,174,,False
1780224627,2026-05-31T10:50:27+00:00,45.956539,12.262034,26950,174,,False
1780224629,2026-05-31T10:50:29+00:00,45.957699,12.260484,26950,174,,False
1780224631,2026-05-31T10:50:31+00:00,45.958797,12.25893,26950,174,,False
1780224633,2026-05-31T10:50:33+00:00,45.959969,12.256959,26950,174,,False
1780224635,2026-05-31T10:50:35+00:00,45.961349,12.254382,26950,174,,False
1780224637,2026-05-31T10:50:37+00:00,45.962204,12.252506,26925,174,,False
1780224640,2026-05-31T10:50:40+00:00,45.96302,12.250308,26925,174,,False
1780224642,2026-05-31T10:50:42+00:00,45.963703,12.248299,26925,174,,False
1780224644,2026-05-31T10:50:44+00:00,45.964394,12.245874,26925,174,,False
1780224646,2026-05-31T10:50:46+00:00,45.964874,12.243528,26950,172,,False
1780224648,2026-05-31T10:50:48+00:00,45.965244,12.241357,26950,172,,False
1780224650,2026-05-31T10:50:50+00:00,45.96558,12.239059,26950,172,,False
1780224652,2026-05-31T10:50:52+00:00,45.965904,12.236562,26950,172,,False
1780224655,2026-05-31T10:50:55+00:00,45.965996,12.234039,26950,172,,False
1780224657,2026-05-31T10:50:57+00:00,45.966019,12.231726,26950,172,,False
1780224659,2026-05-31T10:50:59+00:00,45.965939,12.229079,26950,172,,False
1780224661,2026-05-31T10:51:01+00:00,45.96582,12.226935,26950,172,,False
1780224663,2026-05-31T10:51:03+00:00,45.965561,12.224645,26950,170,,False
1780224666,2026-05-31T10:51:06+00:00,45.965034,12.221353,26950,174,,False
1780224668,2026-05-31T10:51:08+00:00,45.964676,12.219185,26975,179,,False
1780224670,2026-05-31T10:51:10+00:00,45.964073,12.216774,26975,177,,False
1780224672,2026-05-31T10:51:12+00:00,45.963398,12.214437,26975,178,,False
1780224674,2026-05-31T10:51:14+00:00,45.962635,12.212004,26975,176,,False
1780224676,2026-05-31T10:51:16+00:00,45.961727,12.209991,26975,179,,False
1780224679,2026-05-31T10:51:19+00:00,45.960701,12.2081,26975,175,,False
1780224681,2026-05-31T10:51:21+00:00,45.959629,12.206027,26975,176,,False
1780224683,2026-05-31T10:51:23+00:00,45.958488,12.204141,26975,178,,False
1780224685,2026-05-31T10:51:25+00:00,45.957207,12.202109,26975,180,,False
1780224687,2026-05-31T10:51:27+00:00,45.955868,12.200467,26975,179,,False
1780224689,2026-05-31T10:51:29+00:00,45.954624,12.198913,26975,182,,False
1780224691,2026-05-31T10:51:31+00:00,45.953239,12.19729,26975,180,,False
1780224694,2026-05-31T10:51:34+00:00,45.951637,12.195855,26975,179,,False
1780224696,2026-05-31T10:51:36+00:00,45.950066,12.194733,26975,183,,False
1780224698,2026-05-31T10:51:38+00:00,45.948437,12.193621,26975,185,,False
1780224700,2026-05-31T10:51:40+00:00,45.946835,12.192574,26975,185,,False
1780224702,2026-05-31T10:51:42+00:00,45.945263,12.191768,26975,185,,False
1780224704,2026-05-31T10:51:44+00:00,45.943344,12.190877,26950,188,,False
1780224706,2026-05-31T10:51:46+00:00,45.941498,12.19029,26950,189,,False
1780224708,2026-05-31T10:51:48+00:00,45.939701,12.189886,26950,187,,False
1780224711,2026-05-31T10:51:51+00:00,45.93779,12.189568,26950,189,,False
1780224713,2026-05-31T10:51:53+00:00,45.935863,12.189304,26950,186,,False
1780224715,2026-05-31T10:51:55+00:00,45.933914,12.189341,26950,187,,False
1780224717,2026-05-31T10:51:57+00:00,45.931725,12.189471,26950,193,,False
1780224719,2026-05-31T10:51:59+00:00,45.929916,12.189839,26950,192,,False
1780224721,2026-05-31T10:52:01+00:00,45.928139,12.190235,26950,192,,False
1780224724,2026-05-31T10:52:04+00:00,45.926239,12.19084,26950,194,,False
1780224726,2026-05-31T10:52:06+00:00,45.924423,12.191532,26950,194,,False
1780224728,2026-05-31T10:52:08+00:00,45.922741,12.192369,26950,196,,False
1780224730,2026-05-31T10:52:10+00:00,45.920887,12.193381,26950,196,,False
1780224732,2026-05-31T10:52:12+00:00,45.918697,12.19477,26950,196,,False
1780224734,2026-05-31T10:52:14+00:00,45.917179,12.195925,26950,196,,False
1780224736,2026-05-31T10:52:16+00:00,45.915489,12.197454,26950,198,,False
1780224739,2026-05-31T10:52:19+00:00,45.913948,12.198835,26950,198,,False
1780224741,2026-05-31T10:52:21+00:00,45.912212,12.200723,26950,200,,False
1780224743,2026-05-31T10:52:23+00:00,45.910576,12.202703,26950,200,,False
1780224745,2026-05-31T10:52:25+00:00,45.909264,12.204477,26950,200,,False
1780224747,2026-05-31T10:52:27+00:00,45.907867,12.206459,26950,200,,False
1780224749,2026-05-31T10:52:29+00:00,45.906544,12.208596,26950,202,,False
1780224752,2026-05-31T10:52:32+00:00,45.905369,12.210754,26950,202,,False
1780224754,2026-05-31T10:52:34+00:00,45.90427,12.212964,26950,202,,False
1780224756,2026-05-31T10:52:36+00:00,45.903164,12.215473,26950,202,,False
1780224758,2026-05-31T10:52:38+00:00,45.902245,12.217775,26950,202,,False
1780224760,2026-05-31T10:52:40+00:00,45.901318,12.220375,26950,202,,False
1780224762,2026-05-31T10:52:42+00:00,45.900536,12.222921,26950,204,,False
1780224764,2026-05-31T10:52:44+00:00,45.899803,12.225509,26950,204,,False
1780224766,2026-05-31T10:52:46+00:00,45.899185,12.228367,26950,204,,False
1780224768,2026-05-31T10:52:48+00:00,45.898655,12.231006,26950,204,,False
1780224770,2026-05-31T10:52:50+00:00,45.898243,12.233711,26950,204,,False
1780224773,2026-05-31T10:52:53+00:00,45.897858,12.236431,26950,204,,False
1780224775,2026-05-31T10:52:55+00:00,45.897652,12.239516,26950,204,,False
1780224777,2026-05-31T10:52:57+00:00,45.897526,12.242332,26950,204,,False
1780224779,2026-05-31T10:52:59+00:00,45.897419,12.245417,26950,204,,False
1780224781,2026-05-31T10:53:01+00:00,45.897572,12.248363,26950,204,,False
1780224783,2026-05-31T10:53:03+00:00,45.897705,12.251081,26950,204,,False
1780224785,2026-05-31T10:53:05+00:00,45.897926,12.254209,26950,204,,False
1780224787,2026-05-31T10:53:07+00:00,45.898338,12.25712,26950,204,,False
1780224790,2026-05-31T10:53:10+00:00,45.898727,12.259716,26950,204,,False
1780224792,2026-05-31T10:53:12+00:00,45.899296,12.262367,26950,204,,False
1780224794,2026-05-31T10:53:14+00:00,45.899982,12.265197,26950,202,,False
1780224796,2026-05-31T10:53:16+00:00,45.900715,12.26782,26950,202,,False
1780224798,2026-05-31T10:53:18+00:00,45.901577,12.270486,26950,202,,False
1780224800,2026-05-31T10:53:20+00:00,45.902493,12.272866,26950,202,,False
1780224802,2026-05-31T10:53:22+00:00,45.903301,12.274954,26950,202,,False
1780224804,2026-05-31T10:53:24+00:00,45.90443,12.27732,26950,200,,False
1780224806,2026-05-31T10:53:26+00:00,45.905533,12.279523,26950,200,,False
1780224808,2026-05-31T10:53:28+00:00,45.906647,12.281673,26950,200,,False
1780224811,2026-05-31T10:53:31+00:00,45.907974,12.283789,26950,198,,False
1780224813,2026-05-31T10:53:33+00:00,45.909554,12.286172,26950,198,,False
1780224815,2026-05-31T10:53:35+00:00,45.910767,12.287901,26950,198,,False
1780224817,2026-05-31T10:53:37+00:00,45.912487,12.2898,26950,196,,False
1780224820,2026-05-31T10:53:40+00:00,45.914047,12.291479,26950,196,,False
1780224822,2026-05-31T10:53:42+00:00,45.915947,12.293362,26950,194,,False
1780224824,2026-05-31T10:53:44+00:00,45.917549,12.294767,26950,194,,False
1780224826,2026-05-31T10:53:46+00:00,45.919262,12.295829,26950,194,,False
1780224828,2026-05-31T10:53:48+00:00,45.92086,12.29681,26950,192,,False
1780224830,2026-05-31T10:53:50+00:00,45.922653,12.297579,26950,192,,False
1780224833,2026-05-31T10:53:53+00:00,45.924625,12.298652,26950,190,,False
1780224835,2026-05-31T10:53:55+00:00,45.926437,12.299297,26950,190,,False
1780224837,2026-05-31T10:53:57+00:00,45.928513,12.299829,26950,190,,False
1780224839,2026-05-31T10:53:59+00:00,45.930244,12.30024,26950,188,,False
1780224841,2026-05-31T10:54:01+00:00,45.932079,12.300482,26950,188,,False
1780224843,2026-05-31T10:54:03+00:00,45.933781,12.300637,26950,188,,False
1780224845,2026-05-31T10:54:05+00:00,45.935722,12.300528,26950,186,,False
1780224848,2026-05-31T10:54:08+00:00,45.93758,12.300327,26950,186,,False
1780224850,2026-05-31T10:54:10+00:00,45.939297,12.30001,26950,184,,False
1780224852,2026-05-31T10:54:12+00:00,45.941101,12.299409,26950,184,,False
1780224854,2026-05-31T10:54:14+00:00,45.94281,12.298934,26950,184,,False
1780224856,2026-05-31T10:54:16+00:00,45.944637,12.298059,26950,182,,False
1780224858,2026-05-31T10:54:18+00:00,45.946239,12.297202,26950,182,,False
1780224860,2026-05-31T10:54:20+00:00,45.947758,12.296375,26950,182,,False
1780224862,2026-05-31T10:54:22+00:00,45.949306,12.295205,26950,180,,False
1780224864,2026-05-31T10:54:24+00:00,45.950954,12.293837,26950,180,,False
1780224866,2026-05-31T10:54:26+00:00,45.952358,12.292641,26950,180,,False
1780224869,2026-05-31T10:54:29+00:00,45.954163,12.290652,26950,180,,False
1780224871,2026-05-31T10:54:31+00:00,45.95536,12.289174,26950,178,,False
1780224873,2026-05-31T10:54:33+00:00,45.956608,12.287537,26950,178,,False
1780224875,2026-05-31T10:54:35+00:00,45.957947,12.285563,26975,178,,False
1780224878,2026-05-31T10:54:38+00:00,45.959133,12.283431,26975,178,,False
1780224880,2026-05-31T10:54:40+00:00,45.960251,12.281342,26975,178,,False
1780224882,2026-05-31T10:54:42+00:00,45.961212,12.279209,26950,178,,False
1780224884,2026-05-31T10:54:44+00:00,45.962154,12.27679,26950,178,,False
1780224887,2026-05-31T10:54:47+00:00,45.962971,12.274557,26950,178,,False
1780224889,2026-05-31T10:54:49+00:00,45.963741,12.271908,26950,178,,False
1780224892,2026-05-31T10:54:52+00:00,45.964302,12.269159,26950,178,,False
1780224894,2026-05-31T10:54:54+00:00,45.964821,12.266604,26950,178,,False
1780224896,2026-05-31T10:54:56+00:00,45.965229,12.264138,26950,178,,False
1780224898,2026-05-31T10:54:58+00:00,45.965492,12.261415,26950,178,,False
1780224900,2026-05-31T10:55:00+00:00,45.965641,12.258952,26950,178,,False
1780224903,2026-05-31T10:55:03+00:00,45.965668,12.2563,26950,178,,False
1780224905,2026-05-31T10:55:05+00:00,45.965488,12.25327,26950,178,,False
1780224907,2026-05-31T10:55:07+00:00,45.965351,12.250849,26950,178,,False
1780224909,2026-05-31T10:55:09+00:00,45.964973,12.248507,26950,178,,False
1780224911,2026-05-31T10:55:11+00:00,45.964504,12.246206,26950,182,,False
1780224913,2026-05-31T10:55:13+00:00,45.963902,12.243791,26950,182,,False
1780224915,2026-05-31T10:55:15+00:00,45.96315,12.241453,26950,181,,False
1780224917,2026-05-31T10:55:17+00:00,45.9622,12.239151,26950,180,,False
1780224919,2026-05-31T10:55:19+00:00,45.961323,12.237406,26950,181,,False
1780224921,2026-05-31T10:55:21+00:00,45.960365,12.235343,26950,183,,False
1780224923,2026-05-31T10:55:23+00:00,45.959122,12.233379,26950,182,,False
1780224926,2026-05-31T10:55:26+00:00,45.958057,12.231613,26950,182,,False
1780224928,2026-05-31T10:55:28+00:00,45.956638,12.22991,26950,185,,False
1780224930,2026-05-31T10:55:30+00:00,45.955235,12.228141,26950,187,,False
1780224932,2026-05-31T10:55:32+00:00,45.953888,12.226768,26950,185,,False
1780224934,2026-05-31T10:55:34+00:00,45.95237,12.225426,26950,186,,False
1780224936,2026-05-31T10:55:36+00:00,45.950562,12.224176,26950,188,,False
1780224938,2026-05-31T10:55:38+00:00,45.949123,12.223235,26950,185,,False
1780224940,2026-05-31T10:55:40+00:00,45.947205,12.222445,26950,190,,False
1780224942,2026-05-31T10:55:42+00:00,45.94529,12.221718,26950,190,,False
1780224944,2026-05-31T10:55:44+00:00,45.943401,12.221076,26950,193,,False
1780224946,2026-05-31T10:55:46+00:00,45.941681,12.220859,26950,188,,False
1780224949,2026-05-31T10:55:49+00:00,45.939747,12.220695,26950,194,,False
1780224951,2026-05-31T10:55:51+00:00,45.937786,12.220796,26950,200,,False
1780224953,2026-05-31T10:55:53+00:00,45.935555,12.221082,26950,194,,False
1780224955,2026-05-31T10:55:55+00:00,45.933784,12.221401,26950,196,,False
1780224957,2026-05-31T10:55:57+00:00,45.931984,12.2221,26950,196,,False
1780224959,2026-05-31T10:55:59+00:00,45.930031,12.222853,26950,198,,False
1780224962,2026-05-31T10:56:02+00:00,45.928432,12.223754,26950,198,,False
1780224964,2026-05-31T10:56:04+00:00,45.926315,12.225029,26950,198,,False
1780224966,2026-05-31T10:56:06+00:00,45.924946,12.226102,26950,200,,False
1780224968,2026-05-31T10:56:08+00:00,45.923428,12.227388,26950,200,,False
1780224970,2026-05-31T10:56:10+00:00,45.921604,12.229052,26950,200,,False
1780224972,2026-05-31T10:56:12+00:00,45.92017,12.230649,26950,200,,False
1780224974,2026-05-31T10:56:14+00:00,45.918755,12.232433,26950,202,,False
1780224976,2026-05-31T10:56:16+00:00,45.91732,12.234491,26950,202,,False
1780224978,2026-05-31T10:56:18+00:00,45.916023,12.236579,26950,202,,False
1780224980,2026-05-31T10:56:20+00:00,45.914734,12.238992,26950,202,,False
1780224983,2026-05-31T10:56:23+00:00,45.913528,12.241568,26950,202,,False
1780224985,2026-05-31T10:56:25+00:00,45.912601,12.243752,26950,204,,False
1780224987,2026-05-31T10:56:27+00:00,45.911579,12.246493,26950,204,,False
1780224989,2026-05-31T10:56:29+00:00,45.910751,12.249372,26950,204,,False
1780224991,2026-05-31T10:56:31+00:00,45.910156,12.252148,26950,204,,False
1780224993,2026-05-31T10:56:33+00:00,45.909622,12.254819,26950,204,,False
1780224996,2026-05-31T10:56:36+00:00,45.909184,12.257476,26950,204,,False
1780224998,2026-05-31T10:56:38+00:00,45.908829,12.260675,26950,202,,False
1780225000,2026-05-31T10:56:40+00:00,45.908684,12.263476,26950,202,,False
1780225002,2026-05-31T10:56:42+00:00,45.908634,12.266509,26950,202,,False
1780225004,2026-05-31T10:56:44+00:00,45.908733,12.269263,26950,202,,False
1780225006,2026-05-31T10:56:46+00:00,45.908875,12.271871,26950,202,,False
1780225008,2026-05-31T10:56:48+00:00,45.909161,12.274942,26950,202,,False
1780225010,2026-05-31T10:56:50+00:00,45.909626,12.277586,26950,200,,False
1780225012,2026-05-31T10:56:52+00:00,45.910103,12.280101,26950,200,,False
1780225015,2026-05-31T10:56:55+00:00,45.910732,12.282881,26950,200,,False
1780225017,2026-05-31T10:56:57+00:00,45.911545,12.285439,26950,200,,False
1780225019,2026-05-31T10:56:59+00:00,45.912514,12.28797,26950,198,,False
1780225021,2026-05-31T10:57:01+00:00,45.913555,12.290197,26950,198,,False
1780225023,2026-05-31T10:57:03+00:00,45.914619,12.292347,26950,198,,False
1780225025,2026-05-31T10:57:05+00:00,45.915768,12.294507,26950,196,,False
1780225027,2026-05-31T10:57:07+00:00,45.916889,12.296485,26950,196,,False
1780225029,2026-05-31T10:57:09+00:00,45.918102,12.298568,26950,194,,False
1780225031,2026-05-31T10:57:11+00:00,45.919628,12.300454,26950,194,,False
1780225033,2026-05-31T10:57:13+00:00,45.921192,12.301842,26950,192,,False
1780225035,2026-05-31T10:57:15+00:00,45.922745,12.303129,26950,192,,False
1780225038,2026-05-31T10:57:18+00:00,45.924519,12.304503,26950,190,,False
1780225040,2026-05-31T10:57:20+00:00,45.926327,12.305751,26950,190,,False
1780225042,2026-05-31T10:57:22+00:00,45.927788,12.306701,26950,188,,False
1780225044,2026-05-31T10:57:24+00:00,45.929718,12.307553,26950,188,,False
1780225046,2026-05-31T10:57:26+00:00,45.931805,12.308091,26950,186,,False
1780225048,2026-05-31T10:57:28+00:00,45.933506,12.308517,26950,186,,False
1780225050,2026-05-31T10:57:30+00:00,45.935158,12.308919,26925,184,,False
1780225053,2026-05-31T10:57:33+00:00,45.936943,12.308825,26925,184,,False
1780225055,2026-05-31T10:57:35+00:00,45.939026,12.308787,26925,182,,False
1780225057,2026-05-31T10:57:37+00:00,45.940578,12.308608,26925,180,,False
1780225059,2026-05-31T10:57:39+00:00,45.942207,12.308275,26925,180,,False
1780225061,2026-05-31T10:57:41+00:00,45.944012,12.307618,26925,180,,False
1780225063,2026-05-31T10:57:43+00:00,45.945801,12.306563,26925,178,,False
1780225066,2026-05-31T10:57:46+00:00,45.947369,12.305551,26950,176,,False
1780225068,2026-05-31T10:57:48+00:00,45.948833,12.304571,26950,176,,False
1780225070,2026-05-31T10:57:50+00:00,45.950306,12.303251,26950,176,,False
1780225072,2026-05-31T10:57:52+00:00,45.9519,12.301633,26950,174,,False
1780225074,2026-05-31T10:57:54+00:00,45.953033,12.300264,26950,174,,False
1780225076,2026-05-31T10:57:56+00:00,45.95425,12.298606,26950,174,,False
1780225078,2026-05-31T10:57:58+00:00,45.955303,12.296869,26950,174,,False
1780225080,2026-05-31T10:58:00+00:00,45.95657,12.294557,26975,174,,False
1780225083,2026-05-31T10:58:03+00:00,45.957561,12.292389,26950,174,,False
1780225085,2026-05-31T10:58:05+00:00,45.958447,12.290202,26950,174,,False
1780225087,2026-05-31T10:58:07+00:00,45.959114,12.287895,26950,174,,False
1780225089,2026-05-31T10:58:09+00:00,45.959618,12.285781,26950,174,,False
1780225091,2026-05-31T10:58:11+00:00,45.960098,12.283471,26950,174,,False
1780225093,2026-05-31T10:58:13+00:00,45.960407,12.281288,26950,174,,False
1780225095,2026-05-31T10:58:15+00:00,45.960655,12.278673,26950,174,,False
1780225098,2026-05-31T10:58:18+00:00,45.960747,12.276038,26950,174,,False
1780225100,2026-05-31T10:58:20+00:00,45.960697,12.273509,26950,174,,False
1780225102,2026-05-31T10:58:22+00:00,45.960587,12.271111,26975,174,,False
1780225104,2026-05-31T10:58:24+00:00,45.960503,12.268767,26975,174,,False
1780225106,2026-05-31T10:58:26+00:00,45.960293,12.266348,26975,174,,False
1780225108,2026-05-31T10:58:28+00:00,45.960178,12.264027,26975,174,,False
1780225110,2026-05-31T10:58:30+00:00,45.960056,12.26164,26950,177,,False
1780225112,2026-05-31T10:58:32+00:00,45.959877,12.259332,26950,172,,False
1780225114,2026-05-31T10:58:34+00:00,45.959774,12.257051,26950,173,,False
1780225117,2026-05-31T10:58:37+00:00,45.959583,12.253958,26925,176,,False
1780225119,2026-05-31T10:58:39+00:00,45.959511,12.251227,26925,176,,False
1780225121,2026-05-31T10:58:41+00:00,45.95937,12.248966,26925,178,,False
1780225123,2026-05-31T10:58:43+00:00,45.959324,12.246371,26925,178,,False
1780225126,2026-05-31T10:58:46+00:00,45.959129,12.243887,26925,177,,False
