timestamp_unix,timestamp_utc,lat,lon,alt_ft,groundspeed_kt,type,isolated
1780149341,2026-05-30T13:55:41+00:00,44.175846,12.261963,7200,144,,False
1780149343,2026-05-30T13:55:43+00:00,44.176434,12.264199,7300,141,,False
1780149345,2026-05-30T13:55:45+00:00,44.176891,12.266128,7375,144,,False
1780149348,2026-05-30T13:55:48+00:00,44.177418,12.267654,7450,147,,False
1780149350,2026-05-30T13:55:50+00:00,44.178131,12.269687,7525,147,,False
1780149352,2026-05-30T13:55:52+00:00,44.178909,12.272047,7625,149,,False
1780149355,2026-05-30T13:55:55+00:00,44.179546,12.274549,7700,140,,False
1780149358,2026-05-30T13:55:58+00:00,44.179817,12.275916,7750,138,,False
1780149360,2026-05-30T13:56:00+00:00,44.180508,12.27881,7850,140,,False
1780149363,2026-05-30T13:56:03+00:00,44.181042,12.280914,7925,141,,False
1780149365,2026-05-30T13:56:05+00:00,44.181576,12.282577,8025,142,,False
1780149368,2026-05-30T13:56:08+00:00,44.182167,12.285184,8100,142,,False
1780149370,2026-05-30T13:56:10+00:00,44.182442,12.286634,8175,142,,False
1780149372,2026-05-30T13:56:12+00:00,44.183247,12.289305,8250,142,,False
1780149375,2026-05-30T13:56:15+00:00,44.183739,12.290703,8350,140,,False
1780149377,2026-05-30T13:56:17+00:00,44.18446,12.293545,8425,145,,False
1780149380,2026-05-30T13:56:20+00:00,44.185013,12.29537,8525,144,,False
1780149383,2026-05-30T13:56:23+00:00,44.18565,12.297713,8600,143,,False
1780149385,2026-05-30T13:56:25+00:00,44.186192,12.299977,8675,139,,False
1780149388,2026-05-30T13:56:28+00:00,44.186642,12.301905,8750,143,,False
1780149390,2026-05-30T13:56:30+00:00,44.18737,12.304405,8850,139,,False
1780149393,2026-05-30T13:56:33+00:00,44.187904,12.306147,8925,141,,False
1780149396,2026-05-30T13:56:36+00:00,44.188744,12.309471,9050,143,,False
1780149399,2026-05-30T13:56:39+00:00,44.189304,12.311575,9175,142,,False
1780149401,2026-05-30T13:56:41+00:00,44.189869,12.313818,9250,140,,False
1780149404,2026-05-30T13:56:44+00:00,44.190575,12.316281,9350,140,,False
1780149406,2026-05-30T13:56:46+00:00,44.190971,12.317907,9400,141,,False
1780149408,2026-05-30T13:56:48+00:00,44.191437,12.319655,9500,137,,False
1780149411,2026-05-30T13:56:51+00:00,44.191967,12.321643,9575,137,,False
1780149413,2026-05-30T13:56:53+00:00,44.192551,12.323713,9650,136,,False
1780149415,2026-05-30T13:56:55+00:00,44.192837,12.325062,9700,135,,False
1780149418,2026-05-30T13:56:58+00:00,44.193382,12.32728,9800,135,,False
1780149420,2026-05-30T13:57:00+00:00,44.194004,12.329374,9875,139,,False
1780149423,2026-05-30T13:57:03+00:00,44.194637,12.331576,9975,140,,False
1780149429,2026-05-30T13:57:09+00:00,44.196037,12.336897,10175,141,,False
1780149431,2026-05-30T13:57:11+00:00,44.196621,12.339083,10225,139,,False
1780149434,2026-05-30T13:57:14+00:00,44.197079,12.340469,10300,141,,False
1780149436,2026-05-30T13:57:16+00:00,44.1978,12.343078,10350,141,,False
1780149439,2026-05-30T13:57:19+00:00,44.19825,12.344896,10450,138,,False
1780149441,2026-05-30T13:57:21+00:00,44.198734,12.346844,10500,133,,False
1780149444,2026-05-30T13:57:24+00:00,44.199516,12.349407,10575,138,,False
1780149446,2026-05-30T13:57:26+00:00,44.199894,12.351092,10650,139,,False
1780149448,2026-05-30T13:57:28+00:00,44.200451,12.35315,10725,141,,False
1780149452,2026-05-30T13:57:32+00:00,44.201248,12.356191,10825,141,,False
1780149454,2026-05-30T13:57:34+00:00,44.201679,12.35786,10900,141,,False
1780149456,2026-05-30T13:57:36+00:00,44.202271,12.359854,10975,142,,False
1780149459,2026-05-30T13:57:39+00:00,44.202877,12.36226,11050,139,,False
1780149462,2026-05-30T13:57:42+00:00,44.203388,12.364171,11150,138,,False
1780149464,2026-05-30T13:57:44+00:00,44.203815,12.365933,11225,136,,False
1780149466,2026-05-30T13:57:46+00:00,44.204399,12.368,11275,140,,False
1780149468,2026-05-30T13:57:48+00:00,44.204937,12.369873,11350,143,,False
1780149471,2026-05-30T13:57:51+00:00,44.205441,12.371916,11400,139,,False
1780149473,2026-05-30T13:57:53+00:00,44.20594,12.373783,11475,143,,False
1780149487,2026-05-30T13:58:07+00:00,44.209194,12.386384,11875,141,,False
1780149502,2026-05-30T13:58:22+00:00,44.212479,12.398515,12300,139,,False
1780149531,2026-05-30T13:58:51+00:00,44.219326,12.42417,13125,144,,False
1780149533,2026-05-30T13:58:53+00:00,44.219715,12.425591,13175,144,,False
1780149535,2026-05-30T13:58:55+00:00,44.220188,12.4273,13250,143,,False
1780149538,2026-05-30T13:58:58+00:00,44.220654,12.429236,13300,145,,False
1780149540,2026-05-30T13:59:00+00:00,44.221359,12.431814,13375,142,,False
1780149542,2026-05-30T13:59:02+00:00,44.221775,12.433537,13450,139,,False
1780149545,2026-05-30T13:59:05+00:00,44.222324,12.43564,13525,144,,False
1780149547,2026-05-30T13:59:07+00:00,44.222832,12.43747,13575,145,,False
1780149549,2026-05-30T13:59:09+00:00,44.223274,12.439054,13650,142,,False
1780149551,2026-05-30T13:59:11+00:00,44.223759,12.441038,13700,139,,False
1780149554,2026-05-30T13:59:14+00:00,44.224358,12.443212,13775,139,,False
1780149556,2026-05-30T13:59:16+00:00,44.224747,12.444756,13850,142,,False
1780149559,2026-05-30T13:59:19+00:00,44.225445,12.447327,13925,141,,False
1780149561,2026-05-30T13:59:21+00:00,44.225971,12.449181,14000,142,,False
1780149563,2026-05-30T13:59:23+00:00,44.226624,12.451642,14050,143,,False
1780149566,2026-05-30T13:59:26+00:00,44.226944,12.452964,14125,140,,False
1780149568,2026-05-30T13:59:28+00:00,44.227757,12.455797,14175,143,,False
1780149570,2026-05-30T13:59:30+00:00,44.228146,12.457399,14225,144,,False
1780149573,2026-05-30T13:59:33+00:00,44.228661,12.459394,14275,142,,False
1780149575,2026-05-30T13:59:35+00:00,44.229229,12.461642,14350,144,,False
1780149578,2026-05-30T13:59:38+00:00,44.22995,12.464238,14400,145,,False
1780149580,2026-05-30T13:59:40+00:00,44.230438,12.466228,14450,144,,False
1780149582,2026-05-30T13:59:42+00:00,44.230991,12.468276,14525,145,,False
1780149585,2026-05-30T13:59:45+00:00,44.231331,12.46957,14575,145,,False
1780149587,2026-05-30T13:59:47+00:00,44.231827,12.472074,14625,145,,False
1780149590,2026-05-30T13:59:50+00:00,44.232079,12.474169,14700,151,,False
1780149592,2026-05-30T13:59:52+00:00,44.232212,12.476998,14750,152,,False
1780149594,2026-05-30T13:59:54+00:00,44.232033,12.479033,14775,149,,False
1780149596,2026-05-30T13:59:56+00:00,44.231724,12.480873,14825,148,,False
1780149599,2026-05-30T13:59:59+00:00,44.231178,12.482943,14875,148,,False
1780149601,2026-05-30T14:00:01+00:00,44.230453,12.485103,14950,151,,False
1780149604,2026-05-30T14:00:04+00:00,44.229317,12.4878,15000,156,,False
1780149606,2026-05-30T14:00:06+00:00,44.228306,12.489343,15050,156,,False
1780149609,2026-05-30T14:00:09+00:00,44.227058,12.491014,15150,154,,False
1780149611,2026-05-30T14:00:11+00:00,44.225323,12.492807,15200,157,,False
1780149614,2026-05-30T14:00:14+00:00,44.223957,12.493641,15275,154,,False
1780149616,2026-05-30T14:00:16+00:00,44.222404,12.494569,15325,155,,False
1780149618,2026-05-30T14:00:18+00:00,44.221088,12.495175,15375,153,,False
1780149620,2026-05-30T14:00:20+00:00,44.219131,12.495653,15425,155,,False
1780149623,2026-05-30T14:00:23+00:00,44.217476,12.495872,15475,157,,False
1780149625,2026-05-30T14:00:25+00:00,44.216045,12.495831,15525,161,,False
1780149627,2026-05-30T14:00:27+00:00,44.214058,12.495488,15575,161,,False
1780149630,2026-05-30T14:00:30+00:00,44.212337,12.494925,15625,163,,False
1780149632,2026-05-30T14:00:32+00:00,44.210403,12.494039,15650,166,,False
1780149634,2026-05-30T14:00:34+00:00,44.209251,12.493251,15700,165,,False
1780149636,2026-05-30T14:00:36+00:00,44.207581,12.491979,15725,162,,False
1780149638,2026-05-30T14:00:38+00:00,44.206161,12.490671,15775,167,,False
1780149641,2026-05-30T14:00:41+00:00,44.204933,12.489013,15825,173,,False
1780149643,2026-05-30T14:00:43+00:00,44.2038,12.487478,15875,174,,False
1780149645,2026-05-30T14:00:45+00:00,44.202702,12.485585,15925,170,,False
1780149648,2026-05-30T14:00:48+00:00,44.2015,12.482876,16000,170,,False
1780149650,2026-05-30T14:00:50+00:00,44.200722,12.481034,16025,170,,False
1780149652,2026-05-30T14:00:52+00:00,44.199978,12.479107,16100,170,,False
1780149654,2026-05-30T14:00:54+00:00,44.199245,12.47677,16150,166,,False
1780149656,2026-05-30T14:00:56+00:00,44.198463,12.474363,16200,169,,False
1780149659,2026-05-30T14:00:59+00:00,44.197773,12.472275,16300,170,,False
1780149662,2026-05-30T14:01:02+00:00,44.196922,12.469374,16375,166,,False
1780149664,2026-05-30T14:01:04+00:00,44.196259,12.467337,16425,168,,False
1780149666,2026-05-30T14:01:06+00:00,44.195534,12.464997,16500,164,,False
1780149668,2026-05-30T14:01:08+00:00,44.194904,12.462742,16550,167,,False
1780149671,2026-05-30T14:01:11+00:00,44.19418,12.460457,16625,165,,False
1780149673,2026-05-30T14:01:13+00:00,44.193661,12.458534,16675,163,,False
1780149675,2026-05-30T14:01:15+00:00,44.192917,12.45615,16725,161,,False
1780149678,2026-05-30T14:01:18+00:00,44.192188,12.453567,16800,164,,False
1780149680,2026-05-30T14:01:20+00:00,44.191639,12.451773,16850,165,,False
1780149682,2026-05-30T14:01:22+00:00,44.191063,12.44974,16900,164,,False
1780149684,2026-05-30T14:01:24+00:00,44.190414,12.447602,16950,164,,False
1780149686,2026-05-30T14:01:26+00:00,44.189846,12.445638,17000,163,,False
1780149689,2026-05-30T14:01:29+00:00,44.189201,12.443422,17050,163,,False
1780149691,2026-05-30T14:01:31+00:00,44.188416,12.440875,17125,159,,False
1780149711,2026-05-30T14:01:51+00:00,44.183128,12.421718,17550,163,,False
1780149713,2026-05-30T14:01:53+00:00,44.183037,12.419202,17600,162,,False
1780149716,2026-05-30T14:01:56+00:00,44.183018,12.415974,17675,160,,False
1780149719,2026-05-30T14:01:59+00:00,44.183163,12.41326,17725,162,,False
1780149721,2026-05-30T14:02:01+00:00,44.183372,12.411066,17750,165,,False
1780149723,2026-05-30T14:02:03+00:00,44.183594,12.408348,17800,159,,False
1780149725,2026-05-30T14:02:05+00:00,44.183857,12.40589,17850,164,,False
1780149727,2026-05-30T14:02:07+00:00,44.184071,12.40454,17900,159,,False
1780149729,2026-05-30T14:02:09+00:00,44.184299,12.40204,17950,157,,False
1780149731,2026-05-30T14:02:11+00:00,44.184612,12.400129,18000,190,,False
1780149733,2026-05-30T14:02:13+00:00,44.184917,12.398009,18050,190,,False
1780149736,2026-05-30T14:02:16+00:00,44.185139,12.395938,18100,190,,False
1780149738,2026-05-30T14:02:18+00:00,44.185371,12.393727,18150,159,,False
1780149740,2026-05-30T14:02:20+00:00,44.185703,12.391573,18200,156,,False
1780149742,2026-05-30T14:02:22+00:00,44.186028,12.389259,18250,159,,False
1780149744,2026-05-30T14:02:24+00:00,44.186314,12.386951,18300,160,,False
1780149747,2026-05-30T14:02:27+00:00,44.186607,12.384767,18375,160,,False
1780149749,2026-05-30T14:02:29+00:00,44.187008,12.38186,18400,160,,False
1780149752,2026-05-30T14:02:32+00:00,44.187366,12.379324,18450,162,,False
1780149754,2026-05-30T14:02:34+00:00,44.187634,12.377043,18525,161,,False
1780149756,2026-05-30T14:02:36+00:00,44.187946,12.374736,18575,160,,False
1780149759,2026-05-30T14:02:39+00:00,44.188236,12.372321,18625,157,,False
1780149768,2026-05-30T14:02:48+00:00,44.18932,12.363475,18825,172,,False
1780149770,2026-05-30T14:02:50+00:00,44.189617,12.361279,18875,172,,False
1780149801,2026-05-30T14:03:21+00:00,44.193565,12.329372,19550,159,,False
1780149832,2026-05-30T14:03:52+00:00,44.197697,12.298433,20225,160,,False
1780149834,2026-05-30T14:03:54+00:00,44.198032,12.296283,20275,160,,False
1780149837,2026-05-30T14:03:57+00:00,44.19849,12.293292,20325,160,,False
1780149868,2026-05-30T14:04:28+00:00,44.203529,12.262453,20950,160,,False
1780149876,2026-05-30T14:04:36+00:00,44.204998,12.253918,21100,162,,False
1780149879,2026-05-30T14:04:39+00:00,44.205406,12.251647,21150,161,,False
1780149881,2026-05-30T14:04:41+00:00,44.205765,12.249553,21200,161,,False
1780149883,2026-05-30T14:04:43+00:00,44.206161,12.24741,21225,160,,False
1780149885,2026-05-30T14:04:45+00:00,44.206612,12.245162,21275,162,,False
1780149887,2026-05-30T14:04:47+00:00,44.207134,12.243055,21300,162,,False
1780149889,2026-05-30T14:04:49+00:00,44.20779,12.241082,21350,160,,False
1780149892,2026-05-30T14:04:52+00:00,44.208622,12.239089,21375,160,,False
1780149894,2026-05-30T14:04:54+00:00,44.209854,12.237,21425,160,,False
1780149896,2026-05-30T14:04:56+00:00,44.211132,12.235141,21450,158,,False
1780149899,2026-05-30T14:04:59+00:00,44.212246,12.234019,21500,158,,False
1780149901,2026-05-30T14:05:01+00:00,44.213661,12.232666,21550,158,,False
1780149903,2026-05-30T14:05:03+00:00,44.215004,12.231584,21575,158,,False
1780149905,2026-05-30T14:05:05+00:00,44.216507,12.230593,21625,158,,False
1780149907,2026-05-30T14:05:07+00:00,44.217865,12.229645,21675,158,,False
1780149909,2026-05-30T14:05:09+00:00,44.219158,12.228787,21725,156,,False
1780149911,2026-05-30T14:05:11+00:00,44.220501,12.228086,21800,156,,False
1780149913,2026-05-30T14:05:13+00:00,44.221863,12.227354,21850,154,,False
1780149916,2026-05-30T14:05:16+00:00,44.223408,12.226494,21900,154,,False
1780149918,2026-05-30T14:05:18+00:00,44.225006,12.225562,21950,154,,False
1780149920,2026-05-30T14:05:20+00:00,44.226452,12.224941,21975,154,,False
1780149922,2026-05-30T14:05:22+00:00,44.227821,12.224205,22025,154,,False
1780149924,2026-05-30T14:05:24+00:00,44.229214,12.223475,22050,154,,False
1780149927,2026-05-30T14:05:27+00:00,44.230839,12.222464,22100,154,,False
1780149929,2026-05-30T14:05:29+00:00,44.232151,12.221838,22150,154,,False
1780149931,2026-05-30T14:05:31+00:00,44.234009,12.220882,22175,154,,False
1780149933,2026-05-30T14:05:33+00:00,44.23518,12.22021,22225,156,,False
1780149936,2026-05-30T14:05:36+00:00,44.236885,12.219514,22275,156,,False
1780149938,2026-05-30T14:05:38+00:00,44.238419,12.218655,22300,156,,False
1780149940,2026-05-30T14:05:40+00:00,44.239815,12.217879,22350,156,,False
1780149942,2026-05-30T14:05:42+00:00,44.241352,12.217031,22375,156,,False
1780149945,2026-05-30T14:05:45+00:00,44.242905,12.21631,22425,156,,False
1780149947,2026-05-30T14:05:47+00:00,44.24432,12.215545,22450,156,,False
1780149949,2026-05-30T14:05:49+00:00,44.245815,12.214725,22500,156,,False
1780149951,2026-05-30T14:05:51+00:00,44.247326,12.214015,22525,156,,False
1780149953,2026-05-30T14:05:53+00:00,44.248749,12.213215,22575,156,,False
1780149956,2026-05-30T14:05:56+00:00,44.250511,12.212392,22600,158,,False
1780149958,2026-05-30T14:05:58+00:00,44.252151,12.211486,22675,158,,False
1780149960,2026-05-30T14:06:00+00:00,44.253498,12.210877,22700,158,,False
1780149962,2026-05-30T14:06:02+00:00,44.254906,12.210154,22725,158,,False
1780149965,2026-05-30T14:06:05+00:00,44.256626,12.209249,22775,158,,False
1780149967,2026-05-30T14:06:07+00:00,44.258167,12.208509,22825,158,,False
1780149969,2026-05-30T14:06:09+00:00,44.25975,12.207771,22850,158,,False
1780149971,2026-05-30T14:06:11+00:00,44.261139,12.207088,22900,158,,False
1780149974,2026-05-30T14:06:14+00:00,44.262623,12.206229,22925,158,,False
1780149976,2026-05-30T14:06:16+00:00,44.264481,12.205282,22975,158,,False
1780149978,2026-05-30T14:06:18+00:00,44.265671,12.204734,23000,158,,False
1780149980,2026-05-30T14:06:20+00:00,44.267109,12.203985,23050,156,,False
1780150011,2026-05-30T14:06:51+00:00,44.288227,12.192918,23625,156,,False
1780150025,2026-05-30T14:07:05+00:00,44.297634,12.187999,23850,158,,False
1780150030,2026-05-30T14:07:10+00:00,44.3008,12.186352,23925,158,,False
1780150032,2026-05-30T14:07:12+00:00,44.302189,12.18562,23950,158,,False
1780150034,2026-05-30T14:07:14+00:00,44.303684,12.184957,23975,158,,False
1780150037,2026-05-30T14:07:17+00:00,44.305389,12.184011,24000,158,,False
1780150039,2026-05-30T14:07:19+00:00,44.30674,12.183343,24050,158,,False
1780150041,2026-05-30T14:07:21+00:00,44.308201,12.182436,24100,158,,False
1780150043,2026-05-30T14:07:23+00:00,44.309628,12.181702,24125,158,,False
1780150045,2026-05-30T14:07:25+00:00,44.311291,12.180864,24150,158,,False
1780150047,2026-05-30T14:07:27+00:00,44.312641,12.179964,24200,158,,False
1780150049,2026-05-30T14:07:29+00:00,44.31395,12.179084,24225,160,,False
1780150051,2026-05-30T14:07:31+00:00,44.315434,12.178205,24250,160,,False
1780150054,2026-05-30T14:07:34+00:00,44.316769,12.177144,24275,160,,False
1780150056,2026-05-30T14:07:36+00:00,44.318211,12.17591,24300,160,,False
1780150058,2026-05-30T14:07:38+00:00,44.319622,12.174417,24350,162,,False
1780150060,2026-05-30T14:07:40+00:00,44.321106,12.172801,24375,162,,False
1780150063,2026-05-30T14:07:43+00:00,44.322338,12.171535,24400,162,,False
1780150065,2026-05-30T14:07:45+00:00,44.323582,12.169924,24450,162,,False
1780150067,2026-05-30T14:07:47+00:00,44.324776,12.168197,24475,162,,False
1780150069,2026-05-30T14:07:49+00:00,44.325905,12.166429,24525,164,,False
1780150071,2026-05-30T14:07:51+00:00,44.327114,12.164351,24550,164,,False
1780150074,2026-05-30T14:07:54+00:00,44.327991,12.162717,24575,164,,False
1780150076,2026-05-30T14:07:56+00:00,44.328869,12.160792,24625,164,,False
1780150078,2026-05-30T14:07:58+00:00,44.329735,12.15881,24650,166,,False
1780150080,2026-05-30T14:08:00+00:00,44.330395,12.157063,24700,166,,False
1780150082,2026-05-30T14:08:02+00:00,44.331215,12.154776,24725,166,,False
1780150085,2026-05-30T14:08:05+00:00,44.331997,12.152351,24775,168,,False
1780150087,2026-05-30T14:08:07+00:00,44.332684,12.150064,24800,168,,False
1780150089,2026-05-30T14:08:09+00:00,44.333076,12.148292,24825,170,,False
1780150092,2026-05-30T14:08:12+00:00,44.333443,12.145802,24850,170,,False
1780150094,2026-05-30T14:08:14+00:00,44.333889,12.142029,24900,172,,False
1780150097,2026-05-30T14:08:17+00:00,44.334072,12.139855,24925,172,,False
1780150099,2026-05-30T14:08:19+00:00,44.33419,12.137127,24950,172,,False
1780150101,2026-05-30T14:08:21+00:00,44.334179,12.134914,25000,172,,False
1780150103,2026-05-30T14:08:23+00:00,44.33408,12.132302,25025,174,,False
1780150105,2026-05-30T14:08:25+00:00,44.33387,12.129909,25075,175,,False
1780150108,2026-05-30T14:08:28+00:00,44.333359,12.126643,25125,179,,False
1780150110,2026-05-30T14:08:30+00:00,44.332943,12.124998,25150,176,,False
1780150112,2026-05-30T14:08:32+00:00,44.332405,12.12245,25200,177,,False
1780150114,2026-05-30T14:08:34+00:00,44.331806,12.120206,25225,179,,False
1780150116,2026-05-30T14:08:36+00:00,44.331059,12.117887,25250,172,,False
1780150119,2026-05-30T14:08:39+00:00,44.330212,12.11566,26975,190,,False
1780150121,2026-05-30T14:08:41+00:00,44.329296,12.113322,25300,183,,False
1780150123,2026-05-30T14:08:43+00:00,44.328224,12.110903,25300,184,,False
1780150125,2026-05-30T14:08:45+00:00,44.327129,12.108879,25325,187,,False
1780150127,2026-05-30T14:08:47+00:00,44.325939,12.106912,25325,188,,False
1780150129,2026-05-30T14:08:49+00:00,44.32465,12.104886,25350,194,,False
1780150132,2026-05-30T14:08:52+00:00,44.323318,12.103006,25375,195,,False
1780150134,2026-05-30T14:08:54+00:00,44.321945,12.101212,25400,195,,False
1780150136,2026-05-30T14:08:56+00:00,44.320278,12.099582,27000,191,,False
1780150138,2026-05-30T14:08:58+00:00,44.318569,12.097863,25450,197,,False
1780150140,2026-05-30T14:09:00+00:00,44.317181,12.096707,25500,188,,False
1780150142,2026-05-30T14:09:02+00:00,44.315216,12.095156,25525,200,,False
1780150145,2026-05-30T14:09:05+00:00,44.31337,12.093942,25550,200,,False
1780150147,2026-05-30T14:09:07+00:00,44.311733,12.09304,25575,196,,False
1780150149,2026-05-30T14:09:09+00:00,44.309708,12.092075,25600,206,,False
1780150151,2026-05-30T14:09:11+00:00,44.30793,12.0915,25625,200,,False
1780150153,2026-05-30T14:09:13+00:00,44.30592,12.090869,25650,206,,False
1780150155,2026-05-30T14:09:15+00:00,44.303921,12.090327,25675,202,,False
1780150157,2026-05-30T14:09:17+00:00,44.302044,12.090046,25700,199,,False
1780150159,2026-05-30T14:09:19+00:00,44.300064,12.090087,25725,201,,False
1780150162,2026-05-30T14:09:22+00:00,44.298065,12.090096,25775,202,,False
1780150164,2026-05-30T14:09:24+00:00,44.295921,12.09031,25800,172,,False
1780150166,2026-05-30T14:09:26+00:00,44.294075,12.090748,25825,202,,False
1780150168,2026-05-30T14:09:28+00:00,44.291916,12.091329,25875,202,,False
1780150170,2026-05-30T14:09:30+00:00,44.290283,12.092015,25900,202,,False
1780150172,2026-05-30T14:09:32+00:00,44.288158,12.09286,25925,202,,False
1780150174,2026-05-30T14:09:34+00:00,44.286457,12.093829,25925,202,,False
1780150177,2026-05-30T14:09:37+00:00,44.28442,12.095067,25950,204,,False
1780150179,2026-05-30T14:09:39+00:00,44.282509,12.096488,25975,204,,False
1780150181,2026-05-30T14:09:41+00:00,44.280716,12.097965,26000,204,,False
1780150183,2026-05-30T14:09:43+00:00,44.279163,12.099509,26025,204,,False
1780150185,2026-05-30T14:09:45+00:00,44.277515,12.101361,26050,202,,False
1780150188,2026-05-30T14:09:48+00:00,44.276173,12.103278,26100,202,,False
1780150190,2026-05-30T14:09:50+00:00,44.27454,12.105659,26125,202,,False
1780150192,2026-05-30T14:09:52+00:00,44.27322,12.107929,26150,200,,False
1780150194,2026-05-30T14:09:54+00:00,44.272091,12.110052,26175,200,,False
1780150197,2026-05-30T14:09:57+00:00,44.270977,12.112741,26200,200,,False
1780150199,2026-05-30T14:09:59+00:00,44.270035,12.115129,26225,200,,False
1780150201,2026-05-30T14:10:01+00:00,44.269196,12.117534,26250,198,,False
1780150203,2026-05-30T14:10:03+00:00,44.268414,12.119954,26275,198,,False
1780150205,2026-05-30T14:10:05+00:00,44.267937,12.12252,26300,198,,False
1780150207,2026-05-30T14:10:07+00:00,44.267612,12.12539,26325,198,,False
1780150209,2026-05-30T14:10:09+00:00,44.267265,12.127907,26350,196,,False
1780150212,2026-05-30T14:10:12+00:00,44.267036,12.130818,26375,194,,False
1780150214,2026-05-30T14:10:14+00:00,44.266872,12.133311,26400,194,,False
1780150216,2026-05-30T14:10:16+00:00,44.266956,12.136226,26425,192,,False
1780150218,2026-05-30T14:10:18+00:00,44.267101,12.139725,26475,192,,False
1780150221,2026-05-30T14:10:21+00:00,44.267532,12.141724,26475,190,,False
1780150223,2026-05-30T14:10:23+00:00,44.267929,12.144295,26525,190,,False
1780150225,2026-05-30T14:10:25+00:00,44.268654,12.146998,26550,190,,False
1780150227,2026-05-30T14:10:27+00:00,44.269405,12.149579,26550,190,,False
1780150229,2026-05-30T14:10:29+00:00,44.270123,12.151826,26575,188,,False
1780150231,2026-05-30T14:10:31+00:00,44.271027,12.154266,26600,186,,False
1780150234,2026-05-30T14:10:34+00:00,44.272038,12.156239,26625,186,,False
1780150236,2026-05-30T14:10:36+00:00,44.273258,12.158276,26650,184,,False
1780150238,2026-05-30T14:10:38+00:00,44.274406,12.160138,26675,184,,False
1780150240,2026-05-30T14:10:40+00:00,44.27578,12.162363,26700,184,,False
1780150242,2026-05-30T14:10:42+00:00,44.277309,12.163738,26725,184,,False
1780150244,2026-05-30T14:10:44+00:00,44.278477,12.164952,26750,182,,False
1780150246,2026-05-30T14:10:46+00:00,44.279903,12.166378,26775,182,,False
1780150248,2026-05-30T14:10:48+00:00,44.281311,12.167683,26800,180,,False
1780150250,2026-05-30T14:10:50+00:00,44.282936,12.168884,27000,180,,False
1780150253,2026-05-30T14:10:53+00:00,44.284664,12.170037,26850,180,,False
1780150255,2026-05-30T14:10:55+00:00,44.28616,12.170951,26875,180,,False
1780150257,2026-05-30T14:10:57+00:00,44.287933,12.171929,26900,178,,False
1780150259,2026-05-30T14:10:59+00:00,44.28968,12.172664,26925,178,,False
1780150262,2026-05-30T14:11:02+00:00,44.291405,12.173371,27000,180,,False
1780150264,2026-05-30T14:11:04+00:00,44.293224,12.174059,26950,180,,False
1780150266,2026-05-30T14:11:06+00:00,44.295017,12.174634,26950,182,,False
1780150268,2026-05-30T14:11:08+00:00,44.296753,12.175117,26950,182,,False
1780150270,2026-05-30T14:11:10+00:00,44.298599,12.175546,26950,184,,False
1780150272,2026-05-30T14:11:12+00:00,44.300228,12.175991,26950,188,,False
